Data,BG000,GM000,GM001,PN000,PS001,PS000,BD000,BD002,BD003,BD005,BD007,BD009,BD010,JT000,PP010,GV001,GV002,VD000,LB000,LB001,LB003,IP003,IP010,IP006,AR000,PD000,CP100,CP004,CP005,CP008,LM002,VR000,UR000,BT000,BT001,FL000,FL004
2015-11-18,200,20,18,18,1700,790,18,18,18,45,170,790,790,330,9200,3500,3500,330,170,260,490,490,700,170,110,20,18,18,18,45,20,20,45,16000,16000,7300,5400
2015-11-23,300,18,18,45,20,20,20,45,20,20,20,2400,5400,790,4500,16000,16000,9200,16000,5400,3500,490,490,130,330,1300,330,170,230,700,1300,490,11000,16000,16000,16000,16000
2015-11-26,3900,40,18,20,45,18,20,18,18,18,18,78,330,170,3500,5400,3500,230,140,68,3500,18,45,18,45,3500,210,68,790,45,45,45,3500,16000,16000,16000,16000
2015-11-30,560,4300,3500,110,45,330,18,18,18,20,18,490,490,,5400,16000,3500,5400,3500,1100,5400,5400,5400,3500,1700,490,140,330,700,330,1700,1100,2300,16000,16000,16000,16000
2015-12-03,640,490,20,18,790,700,20,20,18,330,170,5400,1400,,640,5400,1700,330,3500,1300,1700,700,1700,170,490,330,330,220,490,170,490,18,3600,16000,16000,4500,3500
2015-12-07,16000,68,45,78,490,3500,230,18,18,18,18,5400,5400,,16000,16000,16000,9200,5400,2400,5400,9200,16000,16000,5400,700,18,18,16000,9200,68,5400,16000,16000,16000,2600,9200
2015-12-09,900,20,18,18,490,170,18,18,18,18,18,9200,5400,45,520,790,490,330,170,170,130,16000,170,130,130,78,40,110,20,20,18,18,16000,16000,16000,16000,16000
2015-12-14,330,78,330,18,330,330,130,18,18,18,20,1300,490,790,130,3500,16000,1300,9200,2400,16000,16000,16000,20,230,78,490,230,20,20,20,700,16000,16000,16000,16000,9200
2015-12-17,600,45,18,20,40,170,45,45,18,18,18,18,18,1100,2400,3500,1700,18,18,20,18,18,18,18,68,18,45,45,140,140,9200,330,2300,16000,16000,2600,1100
2015-12-22,230,20,45,18,1700,2200,18,18,20,45,18,18,2400,68,20,2400,3500,18,18,45,18,20,170,78,20,20,140,490,20,78,20,230,330,16000,16000,9200,5400
2015-12-29,1200,330,330,20,45,20,45,18,18,20,20,790,490,490,250,3500,5400,18,220,18,45,20,490,78,1300,20,20,18,18,18,330,20,1900,16000,16000,16000,16000
2016-01-04,400,18,20,20,18,68,93,220,2400,790,2400,16000,16000,1100,4500,16000,5400,130,45,130,78,40,45,78,40,230,330,230,330,230,110,78,490,16000,16000,1400,330
2016-01-07,640,110,61,20,45,20,40,40,78,37,230,3500,3500,170,2400,16000,16000,40,18,20,45,20,18,18,20,45,20,170,45,78,45,18,45,16000,16000,9200,9200
2016-01-11,900,170,78,18,18,18,18,18,18,18,18,20,40,110,2400,5400,5400,18,61,470,20,20,130,45,18,18,20,20,78,18,45,78,360,16000,16000,16000,16000
2016-01-14,13000,330,330,170,78,170,78,18,18,1300,1300,330,1300,330,330,16000,16000,16000,16000,16000,16000,5400,3500,5400,9200,3500,170,78,170,170,170,490,1200,16000,16000,2000,3500
2016-01-18,900,330,20,45,5400,16000,18,20,93,78,220,3500,16000,45,900,9200,5400,230,1300,130,790,78,20,61,20,16000,230,110,18,18,130,45,770,9200,130,310,110
2016-01-21,5400,78,78,20,2400,490,18,18,68,78,78,490,220,470,1000,5400,490,9200,16000,5400,5400,1700,3500,2400,1400,790,78,230,45,130,220,78,7300,16000,16000,16000,9200
2016-01-25,3000,18,20,230,3500,490,18,18,110,230,330,330,230,110,20,16000,9200,130,45,78,1100,130,490,330,18,45,20,20,45,170,45,18,460,16000,16000,820,330
2016-01-28,900,220,170,20,130,130,18,490,92,490,45,220,16000,490,16000,1400,1400,330,170,330,170,330,170,170,20,20,20,45,40,20,490,78,3000,16000,16000,16000,16000
2016-02-01,99,330,230,18,18,20,20,18,18,40,18,220,130,130,40,790,170,45,20,45,78,78,220,78,18,170,230,78,20,40,18,330,62,1700,1700,1400,490
2016-02-03,520,45,230,45,490,490,18,18,18,78,230,18,2200,1300,790,5400,2400,18,20,20,20,78,18,68,170,18,78,170,45,20,68,330,4500,16000,16000,13000,5400
2016-02-11,,,,,,,,,,,,,,,,1300,2400,5400,230,130,20,130,45,490,1300,45,330,20,18,130,20,20,16000,16000,16000,3500,2400
2016-02-15,490,18,45,20,18,18,18,78,20,330,490,790,790,790,4500,16000,16000,20,18,78,18,20,20,18,330,20,490,78,18,18,20,20,18,2400,3500,490,2400
2016-02-18,600,18,18,18,1300,1300,18,18,18,18,18,45,1700,490,1500,16000,9200,3500,9200,3500,2400,16000,16000,16000,45,18,330,270,330,220,78,110,16000,16000,16000,3000,16000
2016-02-22,520,45,20,18,1300,790,93,20,20,18,18,20,20,45,6400,16000,9200,2400,3500,2400,3500,20,18,45,78,18,230,490,330,790,16000,45,16000,16000,16000,16000,16000
2016-02-25,2400,20,18,130,45,45,18,130,20,18,18,78,18,18,490,16000,9200,16000,16000,18,790,230,18,20,78,78,230,130,78,20,130,130,640,16000,16000,16000,16000
2016-02-29,640,170,330,18,40,45,78,20,18,20,20,20,68,490,130,9200,9200,20,18,18,20,68,45,40,45,20,330,230,170,490,490,140,170,790,1100,2200,1300
2016-03-03,280,18,18,18,130,78,490,78,230,2400,2400,16000,5400,230,3500,16000,16000,330,330,3500,3500,45,18,45,20,45,130,18,78,45,230,78,3500,16000,16000,3000,2400
2016-03-07,410,18,18,18,230,490,18,18,20,18,20,130,330,490,180,5400,16000,20,78,45,18,940,330,790,45,18,45,45,20,3500,20,18,410,1700,3500,790,790
2016-03-10,280,20,78,20,78,20,20,18,18,18,18,330,45,18,6400,16000,16000,20,18,20,18,78,78,68,18,78,20,20,78,18,790,18,30,1700,1300,6400,1700
2016-03-14,330,18,18,18,78,78,68,18,18,18,20,130,130,110,750,1300,490,790,2400,490,170,330,1100,220,40,78,230,20,170,130,230,45,640,16000,16000,3900,2400
2016-03-16,45,20,18,18,230,68,18,18,18,18,18,220,170,170,950,16000,16000,9200,1300,1700,700,490,790,1300,40,45,130,18,45,78,40,130,5400,16000,16000,3000,3500
2016-03-22,230,170,18,20,700,940,20,18,18,18,18,230,78,130,410,1300,5400,78,20,230,330,78,20,20,20,790,140,330,490,170,45,18,130,16000,16000,16000,3500
2016-03-28,150,18,18,20,20,20,20,18,18,20,18,130,45,330,2400,16000,16000,18,18,18,45,45,20,20,18,20,20,2400,130,20,78,18,45,790,790,7300,5400
2016-03-30,45,18,18,18,20,18,18,18,18,18,18,20,18,18,180,16000,16000,18,20,230,45,45,20,45,230,18,130,230,18,18,18,78,110,45,93,6400,3500
2016-04-04,130,18,45,18,230,20,18,18,18,20,18,5400,5400,3500,10,16000,16000,110,45,130,78,45,78,45,2400,790,130,40,20,45,20,20,49,16000,490,1900,2400
2016-04-07,410,18,18,18,130,490,18,18,78,78,78,2400,3500,130,18,3500,2400,18,45,20,20,68,18,45,18,18,230,330,45,45,20,18,230,16000,16000,2400,2400
2016-04-11,130,18,18,18,18,18,45,18,20,18,20,130,330,18,1700,16000,9200,16000,20,45,45,18,18,20,78,18,78,18,18,20,18,18,33,5400,2400,3000,1300
2016-04-13,33,20,18,18,18,20,18,18,18,20,18,1300,45,45,20,3500,16000,490,18,20,45,18,20,20,18,18,18,18,18,330,20,18,18,16000,16000,3500,5400
2016-04-19,2100,170,16000,20,18,18,18,18,18,18,45,45,940,130,10,16000,16000,18,20,40,20,18,20,20,20,18,170,1400,110,18,20,130,94,1700,1700,790,490
2016-04-25,410,330,18,18,18,18,110,18,18,18,18,130,130,78,280,5400,9200,20,78,45,78,20,78,20,78,78,20,18,78,20,18,18,33,2400,790,1500,1300
2016-04-27,360,18,18,18,18,18,18,18,18,18,18,18,18,220,18,20,18,18,20,18,20,18,18,18,18,110,18,200,45,20,45,20,18,170,330,230,230
2016-05-02,5400,20,20,18,20,20,16000,18,18,18,20,18,18,,1000,78,130,790,330,1300,1300,330,790,230,170,170,20,18,18,18,18,18,3900,16000,16000,900,3500
2016-05-05,88,45,18,20,78,45,18,18,18,16000,18,490,230,78,100,490,490,18,18,18,16000,3500,230,20,20,18,18,78,2400,130,5400,18,790,16000,16000,640,330
2016-05-10,1900,18,18,18,490,220,45,18,18,18,18,78,1400,,62,1300,790,18,18,18,20,790,490,230,20,18,18,18,18,18,78,18,33,16000,16000,1000,1300
2016-05-12,230,18,18,18,170,490,20,18,18,18,18,18,18,,18,16000,16000,18,18,20,18,2200,790,490,18,18,45,490,18,45,20,18,57,490,230,360,790
2016-05-16,180,45,18,18,140,40,20,18,18,18,18,2400,9200,20,640,16000,9200,130,78,20,18,45,18,18,230,18,20,18,18,18,18,18,49,16000,16000,130,330
2016-05-19,1800,20,18,20,700,330,18,18,18,18,18,20,5400,,180,18,1300,490,790,790,1300,2400,1300,1300,1300,1300,490,790,330,230,2400,78,3000,16000,2400,3000,2800
2016-05-23,280,18,18,18,490,1300,20,18,18,18,20,20,18,,330,130,16000,18,78,20,45,5400,490,330,330,130,45,20,18,20,18,18,150,5400,1300,280,790
2016-05-31,1000,18,18,18,330,330,18,18,20,20,18,2400,5400,1300,3000,9200,16000,45,330,78,330,18,20,18,20,20,20,18,20,20,18,18,45,9200,330,6400,330
2016-06-02,330,18,18,18,18,18,18,18,18,18,45,2400,2400,230,49,16000,16000,20,45,170,1300,16000,18,18,78,18,18,18,20,18,20,20,2400,16000,700,100,330
2016-06-06,640,18,18,18,5400,3500,18,20,18,18,5400,20,18,,33,790,790,16000,16000,2400,16000,16000,16000,16000,230,790,490,330,78,790,45,18,62,16000,16000,790,2400
2016-06-09,170,20,78,18,2400,490,40,78,20,20,18,18,78,130,65,40,20,230,16000,9200,1700,9200,2400,2400,3500,2800,2400,230,78,170,20,230,900,16000,16000,4500,330
2016-06-13,89,18,18,18,18,78,20,18,18,18,18,18,18,,20,78,40,490,790,790,490,490,330,230,170,270,18,130,170,78,170,78,120,230,170,40,20
2016-06-16,62,18,18,18,700,490,18,18,18,18,110,3500,2400,,18,330,330,45,18,18,1700,2400,490,330,790,20,20,18,18,20,18,18,45,3500,5400,3900,940
2016-06-20,330,18,18,18,170,230,130,18,18,18,18,18,40,,20,2400,330,20,3500,170,45,170,130,490,18,18,18,68,18,18,18,20,130,5400,5400,57,1300
2016-06-23,280,18,18,20,3500,9200,18,18,18,20,490,78,2400,,490,3500,1300,78,1300,230,130,790,790,330,110,790,78,18,20,68,45,18,200,16000,16000,280,45
2016-06-27,110,18,18,18,18,40,20,20,68,45,330,78,78,,20,700,270,130,790,790,1100,490,170,330,270,1300,45,78,18,18,18,18,18,2400,3500,45,110
2016-06-30,59,18,18,20,18,18,18,18,18,18,1700,790,790,,1000,1300,1100,78,18,18,490,110,45,18,18,18,18,18,170,18,20,20,20,16000,16000,330,330
2016-07-04,62,18,18,18,45,18,18,18,18,18,18,3500,1300,,1300,490,18,18,18,18,18,20,45,68,20,18,230,20,18,68,18,18,330,16000,16000,1000,3500
2016-07-07,200,18,18,,20,18,18,18,18,18,18,20,20,330,40,1300,1700,18,110,20,18,20,18,18,18,18,78,18,20,20,18,20,57,9200,5400,62,20
2016-07-11,20,18,18,20,20,78,18,18,18,20,170,490,490,45,33,330,78,18,110,18,18,18,20,20,18,18,20,45,18,18,18,18,62,18,16000,18,20
2016-07-14,45,18,18,18,78,78,18,18,18,18,18,45,790,,18,18,18,18,18,45,18,18,18,18,45,18,78,18,18,18,18,45,200,2400,5400,45,78
2016-07-18,18,18,20,18,130,230,18,18,18,45,45,18,18,,20,18,20,230,230,230,1300,330,1300,790,2400,1300,45,45,130,78,18,18,180,490,790,20,330
2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,18,20,,,,,,,,,
2016-07-21,170,18,18,490,20,40,20,18,18,18,18,1700,1300,78,330,170,330,170,110,110,45,110,45,78,9200,110,78,20,110,18,45,45,1400,16000,1100,410,490
2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,
2016-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,,,,,,,,,
2016-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,
2016-07-25,1100,18,18,18,45,20,20,18,18,20,18,110,45,20,62,330,330,20,170,18,18,18,18,20,20,18,18,18,,,78,18,62,16000,1700,700,20
2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,230,20,,,,,,,,78,18
2016-07-27,150,20,20,18,20,78,20,18,18,18,18,18,20,,45,1300,270,18,18,20,18,18,18,18,18,18,18,18,18,18,18,18,18,230,170,10,10
2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,78,45,,,,,,,,75,10
2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,130,700,,,,,,,,33,20
2016-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,18,45,,,,,,,,45,130
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,33,45
2016-08-01,94,110,170,20,45,170,45,110,45,20,20,16000,16000,330,94,1700,330,18,18,18,20,18,18,20,18,20,20,20,18,18,18,18,94,3500,5400,18,33
2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,20,20
2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,2400,78
2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,5400,20
2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,1500,20
2016-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,800,45
2016-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,20,110
2016-08-08,120,18,20,18,68,20,18,18,18,18,18,18,18,,20,490,790,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,110,1700,1700,20,20
2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,3500,45
2016-08-10,280,18,18,18,20,40,18,18,18,18,18,18,18,170,33,20,170,170,330,170,700,16000,1300,1300,130,20,45,18,18,40,18,18,110,170,130,3500,45
2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,18,20,,,,,,,,18,18
2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,330,45
2016-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,18,20
2016-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,,,,,,,,18,78
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,18,20,,,,,,,,20,18
2016-08-16,45,18,18,18,45,18,18,18,18,18,18,330,790,20,330,1700,2400,18,130,20,20,18,18,18,20,18,18,78,45,130,18,18,330,1700,3500,18,18
2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,18,20
2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,18,18
2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,68,18,,,,,,,,170,20
2016-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,170,78
2016-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,,,,,,,,130,490
2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,20,130,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,45,94,,,,,,,,,
2016-08-24,45,18,18,18,110,170,18,18,18,18,18,490,490,20,78,170,790,18,18,18,18,20,18,20,20,170,18,18,18,18,18,170,89,5400,5400,18,45
2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,20,18
2016-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,18,18
2016-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,,,,,,,,18,18
2016-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,18,18
2016-08-29,490,18,18,18,78,45,18,18,78,18,18,1300,5400,110,20,9200,5400,18,68,45,78,20,18,18,18,20,18,78,230,230,18,18,230,2400,16000,20,18
2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,78,20
2016-08-31,75,20,18,18,20,18,18,18,18,18,18,45,140,330,18,330,790,18,20,18,18,18,45,18,18,18,18,18,18,18,18,20,20,16000,16000,78,20
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,110,45
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,170,20
2016-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,78,78,,,,,,,,18,18
2016-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,18,18
2016-09-05,410,18,20,18,18,18,18,18,18,18,18,18,20,45,150,3500,1100,18,18,20,20,20,18,18,18,18,18,20,20,20,18,18,20,1300,790,110,20
2016-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,18,20,,,,,,,,18,45
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,1300,20
2016-09-08,110,20,18,20,490,130,18,18,18,18,18,230,130,330,20,,45,130,18,18,130,20,20,20,45,45,18,18,18,20,18,18,130,16000,330,330,18
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,18,20,,,,,,,,1300,110
2016-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,18,18
2016-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,3500,18
2016-09-12,180,18,18,18,18,18,18,18,18,18,18,2400,490,490,1500,330,1700,45,20,45,45,18,20,20,18,18,18,18,18,20,18,18,20,2400,2400,460,18
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,490
2016-09-15,99,18,18,18,68,170,,,,,,,,230,78,490,490,20,18,20,18,18,18,18,18,18,18,20,18,18,45,20,88,3500,3500,230,78
2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,20
2016-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,20
2016-09-19,68,18,20,18,18,45,18,18,18,20,18,78,20,16000,20,230,330,20,45,20,18,20,18,18,20,18,18,18,18,18,18,18,20,20,2400,560,330
2016-09-22,200,18,18,20,18,18,18,18,130,20,20,20,18,,330,170,330,5400,230,1300,330,790,330,230,230,790,130,45,130,230,45,78,33,9200,3500,280,330
2016-09-26,790,18,18,18,130,18,18,18,18,18,18,18,18,,45,18,18,9200,2400,5400,5400,700,460,1300,490,170,20,20,45,45,45,68,330,1300,490,280,490
2016-09-29,20,20,18,20,78,20,18,18,18,20,18,790,16000,45,20,790,1700,18,18,18,2400,20,78,20,18,18,18,18,18,18,45,18,100,2400,1300,88,45
2016-10-03,33,20,78,20,3500,18,18,18,110,78,120,230,490,18,950,9200,16000,490,110,330,18,110,18,18,18,18,18,18,18,18,20,18,62,3500,20,20,40
2016-10-06,110,78,20,20,18,18,18,18,18,18,45,18,18,18,490,490,1300,220,110,110,78,18,45,78,18,18,330,45,18,68,45,110,790,16000,9200,4500,5400
2016-10-10,30,18,18,45,18,18,18,18,18,18,790,9200,9200,18,490,1300,3500,2400,110,110,45,18,20,18,18,18,18,20,40,18,18,20,330,1100,3500,330,78
2016-10-13,20,18,18,18,18,18,18,18,18,18,20,2400,5400,78,330,790,3500,20,110,110,490,20,18,18,18,18,20,18,18,18,18,18,250,68,45,33,18
2016-10-17,180,18,18,18,18,18,18,18,45,18,18,18,18,18,170,110,110,18,18,18,18,110,20,18,18,18,18,45,170,330,18,18,110,68,110,1500,490
2016-10-20,1700,18,18,18,18,18,18,18,20,18,18,45,20,78,20,3500,5400,18,20,18,45,18,18,18,45,20,18,18,18,18,18,18,200,110,130,57,490
2016-10-24,200,18,18,45,20,20,18,18,170,140,490,2800,3500,110,580,330,700,700,1100,3500,1700,1100,490,1100,18,20,20,78,260,490,20,45,490,490,1100,94,68
2016-10-27,49,20,18,170,130,78,230,20,45,170,68,1700,9200,18,1000,790,1100,330,170,230,490,330,330,230,230,490,330,230,310,140,130,20,33,3500,3500,150,230
2016-10-31,160,18,18,18,20,18,18,20,490,330,330,330,3500,,490,700,490,110,78,78,68,45,45,18,130,110,45,20,78,78,45,18,640,1700,790,700,490
2016-11-03,280,18,20,18,18,18,20,330,45,230,490,330,790,130,1300,3500,1700,18,20,18,18,18,18,18,18,20,68,20,20,20,18,18,20,45,110,20,170
2016-11-07,600,68,20,18,20,20,20,18,40,20,18,40,170,1700,3600,170,1700,78,490,3500,2200,110,20,20,110,20,140,110,45,78,18,18,480,16000,16000,170,78
2016-11-10,33,20,18,18,18,20,18,18,20,20,20,150,330,170,210,3500,3500,2400,1300,490,220,330,110,230,18,330,230,230,790,490,330,330,1700,16000,2400,6400,1700
2016-11-17,250,78,40,20,170,78,18,18,18,18,18,18,18,1700,560,1700,1700,5400,170,78,78,170,220,110,170,45,78,20,45,20,18,20,1300,2200,790,9200,5400
2016-11-22,120,20,45,230,110,78,45,130,78,230,110,490,490,330,410,1300,1300,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,560,490,490,640,460
2016-11-24,45,18,18,18,170,78,18,18,18,18,18,790,490,130,250,490,1700,20,130,45,18,1100,1700,700,45,18,18,18,18,18,20,1300,20,170,330,150,330
2016-11-28,94,330,110,78,20,110,18,20,20,330,490,700,330,,1300,5400,1700,5400,1300,9200,16000,20,110,790,20,18,45,110,18,18,18,18,330,1700,170,700,490
2016-12-01,18,18,20,20,18,68,18,18,18,18,18,18,18,,280,9200,5400,20,330,78,130,1100,18,20,18,18,20,18,18,20,20,18,16000,16000,16000,16000,16000
2016-12-05,410,68,130,20,110,78,78,20,18,20,45,18,45,,200,170,330,790,1300,1100,1100,1300,790,2200,490,790,1300,700,170,140,170,490,900,16000,16000,640,1700
2016-12-08,62,18,20,18,18,20,18,18,18,45,78,18,1700,490,18,45,330,330,18,20,20,93,45,170,20,18,130,170,18,330,18,45,3500,9200,9200,900,490
2016-12-12,20,18,78,20,130,110,18,18,18,18,18,790,1700,790,62,1100,2200,18,20,18,110,45,20,18,18,45,18,45,18,18,18,20,140,3500,110,4100,3500
2016-12-15,120,18,20,18,330,230,20,18,18,18,18,20,1700,330,640,330,1300,78,330,330,790,490,490,330,490,790,78,130,170,220,45,45,4100,16000,16000,1400,1700
2016-12-20,410,18,18,20,20,18,20,20,130,18,18,45,78,18,280,1300,490,490,18,18,20,18,20,18,20,18,78,20,20,18,18,20,230,1700,490,3000,170
2016-12-26,1100,20,45,18,20,20,18,18,20,18,18,18,45,45,18,16000,16000,490,18,45,20,110,20,78,1300,790,45,20,18,45,45,78,230,790,790,1300,1300
2016-12-28,480,20,20,18,110,20,790,20,78,170,260,700,330,20,57,330,270,20,330,20,20,18,18,700,330,20,18,18,18,45,78,78,490,16000,16000,1700,1700
2017-01-02,200,230,20,18,18,18,18,18,18,45,220,18,230,130,18,16000,16000,20,20,45,18,18,18,18,45,18,45,45,78,20,20,330,62,2400,2400,78,20
2017-01-05,180,78,170,18,18,20,18,20,20,18,18,45,18,18,20,2400,5400,18,18,20,18,18,18,45,78,18,330,130,18,130,18,45,92,2400,110,510,330
2017-01-09,1000,230,130,18,45,45,18,18,18,20,20,130,1300,18,88,2400,1300,20,18,45,45,130,78,130,330,20,270,490,230,45,20,330,1300,3500,3500,16000,9200
2017-01-12,410,20,45,45,220,330,20,18,78,230,18,20,68,18,640,340,490,3500,1100,20,18,18,40,18,45,20,18,230,45,20,45,20,33,700,1700,6400,9200
2017-01-16,900,18,18,18,18,18,18,45,18,18,18,18,18,20,62,9200,5400,18,130,20,78,78,18,18,45,78,18,130,45,20,18,18,200,490,490,1500,490
2017-01-18,150,45,20,170,20,18,18,18,18,78,45,45,78,490,640,3500,16000,45,20,18,18,18,18,130,18,18,45,330,20,18,18,20,280,490,230,790,45
2017-01-23,3000,110,45,490,2400,270,18,18,18,18,18,1300,5400,130,230,1300,340,18,18,18,18,18,18,18,45,20,20,18,170,230,18,18,300,220,790,1200,330
2017-01-26,820,170,20,18,18,20,45,18,18,68,68,78,68,78,5400,16000,16000,330,170,78,110,45,45,68,20,18,110,20,170,490,18,18,1200,1300,700,6400,2400
2017-01-30,4500,330,18,18,20,20,18,18,18,18,18,170,700,170,280,78,78,78,18,20,68,20,18,78,68,790,78,78,20,20,45,20,170,3500,1700,950,790
2017-02-02,110,170,20,18,18,20,18,18,18,18,18,130,78,78,410,5400,16000,45,330,78,40,330,40,130,130,78,78,18,18,40,230,330,100,16000,3500,4500,3500
2017-02-06,900,20,18,18,45,18,230,230,20,20,20,18,3500,230,1300,5400,1700,18,78,20,68,18,45,110,78,20,130,170,130,78,170,220,100,9200,5400,410,1300
2017-02-09,360,68,78,45,18,18,18,18,18,18,20,18,1300,78,18,20,78,20,18,20,18,45,18,40,20,20,490,18,20,18,18,45,640,16000,9200,1400,1300
2017-02-13,330,18,18,18,20,20,18,78,20,230,230,790,1100,20,490,1700,5400,20,18,18,20,20,18,18,20,45,18,20,20,45,330,220,2000,16000,16000,1000,2400
2017-02-16,490,20,18,20,20,18,18,18,18,45,20,20,18,20,45,490,330,18,18,78,40,18,18,20,18,170,45,78,18,18,18,20,330,16000,16000,3000,3500
2017-02-20,18,20,790,18,18,18,18,18,18,18,18,18,20,68,18,220,78,18,45,45,45,18,20,20,18,68,110,18,18,20,18,18,230,5400,9200,1900,1700
2017-02-22,400,18,20,18,18,18,18,18,18,18,18,230,170,18,18,9200,5400,18,18,45,18,18,20,20,18,18,45,18,18,45,18,18,20,2400,490,4500,1300
2017-03-02,200,78,78,18,18,18,45,18,18,18,18,45,230,490,18,490,230,45,130,45,45,78,130,18,18,18,45,20,18,45,20,45,49,1300,2400,2400,5400
2017-03-06,360,18,18,18,18,20,18,18,18,18,18,330,130,230,18,20,330,18,78,45,18,45,18,18,230,18,1300,130,1300,1300,78,20,230,3500,5400,9200,9200
2017-03-09,280,45,20,20,18,18,18,18,45,78,20,16000,16000,18,1500,16000,3500,110,18,20,45,18,20,18,45,20,18,18,78,20,18,130,280,16000,3500,16000,9200
2017-03-13,1100,5400,790,20,18,18,18,18,18,18,18,18,18,330,18,18,18,110,18,20,18,20,18,18,20,45,1700,78,18,18,18,20,45,460,790,1100,790
2017-03-16,410,18,330,18,18,20,18,45,18,20,78,1700,1700,68,18,490,1700,45,68,20,18,20,40,78,78,40,170,45,20,20,20,20,20,9200,490,1100,330
2017-03-20,1500,18,18,45,9200,9200,330,18,18,18,20,5400,9200,3500,2400,3500,1100,1100,1700,790,3500,1700,170,110,45,210,330,490,220,330,16000,78,16000,16000,16000,950,1300
2017-03-23,94,18,20,45,18,18,18,18,18,18,18,18,1700,18,600,1100,1700,18,20,18,18,18,18,18,78,78,20,20,18,20,16000,20,110,330,170,600,170
2017-03-27,250,78,18,18,18,18,18,18,18,18,18,700,3500,93,330,1700,1100,78,45,20,18,78,110,20,18,78,18,18,18,18,18,330,57,170,490,3600,1700
2017-03-30,480,18,18,20,18,18,18,18,18,20,20,1400,1300,20,820,170,110,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,16000,5400,1700,3500
